"sum1","sum2","date","customer_id"
"2.99","37767.26","2020-03-23",539
"3.99","37771.25","2020-03-23",540
"2.98","37774.23","2020-03-23",541
"2.98","37774.23","2020-03-23",541
"1.99","37776.22","2020-03-23",543
"4.99","37781.21","2020-03-23",544
"0.99","37782.20","2020-03-23",545
"4.99","37787.19","2020-03-23",546
"10.98","37798.17","2020-03-23",550
"10.98","37798.17","2020-03-23",550
"11.98","37810.15","2020-03-23",551
"11.98","37810.15","2020-03-23",551
"2.99","37813.14","2020-03-23",552
"0.99","37814.13","2020-03-23",553
"4.99","37819.12","2020-03-23",554
"2.99","37822.11","2020-03-23",556
"6.98","37829.09","2020-03-23",557
"6.98","37829.09","2020-03-23",557
"9.98","37839.07","2020-03-23",559
"9.98","37839.07","2020-03-23",559
"6.99","37846.06","2020-03-23",560
"3.98","37850.04","2020-03-23",561
"3.98","37850.04","2020-03-23",561
"4.98","37855.02","2020-03-23",562
"4.98","37855.02","2020-03-23",562
"9.97","37864.99","2020-03-23",563
"9.97","37864.99","2020-03-23",563
"9.97","37864.99","2020-03-23",563
"2.99","37867.98","2020-03-23",565
"10.99","37878.97","2020-03-23",567
"0.99","37879.96","2020-03-23",569
"4.99","37884.95","2020-03-23",571
"5.98","37890.93","2020-03-23",575
"5.98","37890.93","2020-03-23",575
"0.99","37891.92","2020-03-23",576
"5.98","37897.90","2020-03-23",577
"5.98","37897.90","2020-03-23",577
"0.99","37898.89","2020-03-23",578
"5.98","37904.87","2020-03-23",579
"5.98","37904.87","2020-03-23",579
"11.98","37916.85","2020-03-23",580
"11.98","37916.85","2020-03-23",580
"5.98","37922.83","2020-03-23",581
"5.98","37922.83","2020-03-23",581
"8.97","37931.80","2020-03-23",582
"8.97","37931.80","2020-03-23",582
"8.97","37931.80","2020-03-23",582
"0.99","37932.79","2020-03-23",584
"11.98","37944.77","2020-03-23",585
"11.98","37944.77","2020-03-23",585
"4.98","37949.75","2020-03-23",586
"4.98","37949.75","2020-03-23",586
"3.98","37953.73","2020-03-23",587
"3.98","37953.73","2020-03-23",587
"5.99","37959.72","2020-03-23",589
"2.99","37962.71","2020-03-23",595
"7.98","37970.69","2020-03-23",596
"7.98","37970.69","2020-03-23",596
"4.99","37975.68","2020-03-23",597
"7.99","37983.67","2020-03-23",598
"14.97","37998.64","2020-03-23",599
"14.97","37998.64","2020-03-23",599
"14.97","37998.64","2020-03-23",599
"0.99","37999.63","2020-03-24",12
"0.99","38000.62","2020-03-24",14
"0.99","38001.61","2020-03-24",37
"7.99","38009.60","2020-03-24",45
"4.99","38014.59","2020-03-24",50
"0.99","38015.58","2020-03-24",71
"2.99","38018.57","2020-03-24",73
"0.99","38019.56","2020-03-24",74
"2.99","38022.55","2020-03-24",78
"5.99","38028.54","2020-03-24",80
"4.99","38033.53","2020-03-24",96
"3.99","38037.52","2020-03-24",102
"8.99","38046.51","2020-03-24",103
"2.99","38049.50","2020-03-24",108
"0.99","38050.49","2020-03-24",114
"3.99","38054.48","2020-03-24",119
"2.99","38057.47","2020-03-24",121
"0.99","38058.46","2020-03-24",124
"7.99","38066.45","2020-03-24",126
"2.99","38069.44","2020-03-24",131
"6.99","38076.43","2020-03-24",133
"9.99","38086.42","2020-03-24",137
"4.99","38091.41","2020-03-24",143
"6.99","38098.40","2020-03-24",147
"2.99","38101.39","2020-03-24",151
"3.99","38105.38","2020-03-24",160
"3.99","38109.37","2020-03-24",172
"2.99","38112.36","2020-03-24",173
"4.99","38117.35","2020-03-24",174
"4.99","38122.34","2020-03-24",179
"5.99","38128.33","2020-03-24",189
"11.99","38140.32","2020-03-24",195
"0.99","38141.31","2020-03-24",196
"5.99","38147.30","2020-03-24",201
"2.99","38150.29","2020-03-24",203
"8.98","38159.27","2020-03-24",226
"8.98","38159.27","2020-03-24",226
"4.99","38164.26","2020-03-24",227
"4.99","38169.25","2020-03-24",278
"6.99","38176.24","2020-03-24",302
"8.99","38185.23","2020-03-24",311
"3.99","38189.22","2020-03-24",314
"5.99","38195.21","2020-03-24",343
"5.99","38201.20","2020-03-24",370
"8.98","38210.18","2020-03-24",377
"8.98","38210.18","2020-03-24",377
"9.99","38220.17","2020-03-24",389
"3.99","38224.16","2020-03-24",393
"4.99","38229.15","2020-03-24",400
"2.99","38232.14","2020-03-24",425
"0.99","38233.13","2020-03-24",439
"9.98","38243.11","2020-03-24",447
"9.98","38243.11","2020-03-24",447
"0.99","38244.10","2020-03-24",462
"4.99","38249.09","2020-03-24",464
"7.99","38257.08","2020-03-24",466
"0.99","38258.07","2020-03-24",468
"4.99","38263.06","2020-03-24",473
"4.99","38268.05","2020-03-24",484
"4.99","38273.04","2020-03-24",489
"2.99","38276.03","2020-03-24",495
"3.99","38280.02","2020-03-24",502
"4.99","38285.01","2020-03-24",504
"4.99","38290.00","2020-03-24",512
"9.99","38299.99","2020-03-24",526
"5.99","38305.98","2020-03-24",532
"0.99","38306.97","2020-03-24",533
"0.99","38307.96","2020-03-24",535
"9.98","38317.94","2020-03-24",536
"9.98","38317.94","2020-03-24",536
"4.99","38322.93","2020-03-24",545
"4.99","38327.92","2020-03-24",550
"4.99","38332.91","2020-03-24",569
"4.99","38337.90","2020-03-24",577
"0.99","38338.89","2020-03-24",589
"3.98","38342.87","2020-03-24",595
"3.98","38342.87","2020-03-24",595
"4.99","38347.86","2020-04-06",5
"5.99","38353.85","2020-04-06",7
"5.99","38359.84","2020-04-06",8
"3.99","38363.83","2020-04-06",10
"3.99","38367.82","2020-04-06",12
"2.99","38370.81","2020-04-06",14
"7.99","38378.80","2020-04-06",15
"0.99","38379.79","2020-04-06",16
"4.99","38384.78","2020-04-06",19
"6.98","38391.76","2020-04-06",23
"6.98","38391.76","2020-04-06",23
"7.99","38399.75","2020-04-06",24
"0.99","38400.74","2020-04-06",28
"4.99","38405.73","2020-04-06",31
"2.99","38408.72","2020-04-06",32
"6.98","38415.70","2020-04-06",34
"6.98","38415.70","2020-04-06",34
"2.99","38418.69","2020-04-06",35
"13.98","38432.67","2020-04-06",37
"13.98","38432.67","2020-04-06",37
"2.99","38435.66","2020-04-06",41
"1.99","38437.65","2020-04-06",43
"7.98","38445.63","2020-04-06",46
"7.98","38445.63","2020-04-06",46
"4.99","38450.62","2020-04-06",47
"4.99","38455.61","2020-04-06",48
"5.98","38461.59","2020-04-06",49
"5.98","38461.59","2020-04-06",49
"9.99","38471.58","2020-04-06",51
"7.98","38479.56","2020-04-06",53
"7.98","38479.56","2020-04-06",53
"10.98","38490.54","2020-04-06",56
"10.98","38490.54","2020-04-06",56
"4.99","38495.53","2020-04-06",57
"4.99","38500.52","2020-04-06",58
"5.98","38506.50","2020-04-06",60
"5.98","38506.50","2020-04-06",60
"2.99","38509.49","2020-04-06",62
"8.99","38518.48","2020-04-06",63
"4.99","38523.47","2020-04-06",65
"7.98","38531.45","2020-04-06",66
"7.98","38531.45","2020-04-06",66
"6.97","38538.42","2020-04-06",68
"6.97","38538.42","2020-04-06",68
"6.97","38538.42","2020-04-06",68
"8.99","38547.41","2020-04-06",69
"0.99","38548.40","2020-04-06",72
"3.99","38552.39","2020-04-06",74
"0.99","38553.38","2020-04-06",75
"4.99","38558.37","2020-04-06",78
"3.98","38562.35","2020-04-06",79
"3.98","38562.35","2020-04-06",79
"4.99","38567.34","2020-04-06",80
"2.99","38570.33","2020-04-06",81
"2.99","38573.32","2020-04-06",82
"9.98","38583.30","2020-04-06",83
"9.98","38583.30","2020-04-06",83
"0.99","38584.29","2020-04-06",86
"13.96","38598.25","2020-04-06",88
"13.96","38598.25","2020-04-06",88
"13.96","38598.25","2020-04-06",88
"13.96","38598.25","2020-04-06",88
"3.99","38602.24","2020-04-06",90
"0.99","38603.23","2020-04-06",91
"16.98","38620.21","2020-04-06",92
"16.98","38620.21","2020-04-06",92
"1.99","38622.20","2020-04-06",95
"5.98","38628.18","2020-04-06",96
"5.98","38628.18","2020-04-06",96
"8.97","38637.15","2020-04-06",97
"8.97","38637.15","2020-04-06",97
"8.97","38637.15","2020-04-06",97
"7.99","38645.14","2020-04-06",98
"6.99","38652.13","2020-04-06",99
"14.98","38667.11","2020-04-06",100
"14.98","38667.11","2020-04-06",100
"8.97","38676.08","2020-04-06",102
"8.97","38676.08","2020-04-06",102
"8.97","38676.08","2020-04-06",102
"11.98","38688.06","2020-04-06",103
"11.98","38688.06","2020-04-06",103
"6.99","38695.05","2020-04-06",107
"0.99","38696.04","2020-04-06",108
"4.99","38701.03","2020-04-06",110
"5.98","38707.01","2020-04-06",111
"5.98","38707.01","2020-04-06",111
"5.99","38713.00","2020-04-06",113
"7.98","38720.98","2020-04-06",114
"7.98","38720.98","2020-04-06",114
"1.98","38722.96","2020-04-06",115
"1.98","38722.96","2020-04-06",115
"6.99","38729.95","2020-04-06",116
"2.99","38732.94","2020-04-06",122
"4.99","38737.93","2020-04-06",125
"18.97","38756.90","2020-04-06",126
"18.97","38756.90","2020-04-06",126
"18.97","38756.90","2020-04-06",126
"0.99","38757.89","2020-04-06",128
"5.98","38763.87","2020-04-06",129
"5.98","38763.87","2020-04-06",129
"2.99","38766.86","2020-04-06",131
"3.98","38770.84","2020-04-06",132
"3.98","38770.84","2020-04-06",132
"17.97","38788.81","2020-04-06",137
"17.97","38788.81","2020-04-06",137
"17.97","38788.81","2020-04-06",137
"2.99","38791.80","2020-04-06",138
"2.99","38794.79","2020-04-06",142
"5.99","38800.78","2020-04-06",145
"7.99","38808.77","2020-04-06",147
"0.99","38809.76","2020-04-06",148
"2.99","38812.75","2020-04-06",149
"10.98","38823.73","2020-04-06",152
"10.98","38823.73","2020-04-06",152
"0.99","38824.72","2020-04-06",153
"8.98","38833.70","2020-04-06",154
"8.98","38833.70","2020-04-06",154
"0.99","38834.69","2020-04-06",157
"5.99","38840.68","2020-04-06",159
"3.99","38844.67","2020-04-06",163
"10.98","38855.65","2020-04-06",165
"10.98","38855.65","2020-04-06",165
"5.98","38861.63","2020-04-06",166
"5.98","38861.63","2020-04-06",166
"4.99","38866.62","2020-04-06",167
"2.99","38869.61","2020-04-06",168
"8.99","38878.60","2020-04-06",169
"9.98","38888.58","2020-04-06",170
"9.98","38888.58","2020-04-06",170
"3.98","38892.56","2020-04-06",171
"3.98","38892.56","2020-04-06",171
"0.99","38893.55","2020-04-06",173
"4.99","38898.54","2020-04-06",175
"4.99","38903.53","2020-04-06",176
"7.98","38911.51","2020-04-06",179
"7.98","38911.51","2020-04-06",179
"6.99","38918.50","2020-04-06",181
"9.98","38928.48","2020-04-06",182
"9.98","38928.48","2020-04-06",182
"2.99","38931.47","2020-04-06",183
"10.99","38942.46","2020-04-06",187
"3.99","38946.45","2020-04-06",188
"5.98","38952.43","2020-04-06",189
"5.98","38952.43","2020-04-06",189
"2.99","38955.42","2020-04-06",192
"2.99","38958.41","2020-04-06",198
"4.99","38963.40","2020-04-06",200
"11.98","38975.38","2020-04-06",201
"11.98","38975.38","2020-04-06",201
"8.99","38984.37","2020-04-06",202
"7.99","38992.36","2020-04-06",205
"11.97","39004.33","2020-04-06",206
"11.97","39004.33","2020-04-06",206
"11.97","39004.33","2020-04-06",206
"12.98","39017.31","2020-04-06",207
"12.98","39017.31","2020-04-06",207
"2.99","39020.30","2020-04-06",208
"2.99","39023.29","2020-04-06",209
"9.98","39033.27","2020-04-06",210
"9.98","39033.27","2020-04-06",210
"6.98","39040.25","2020-04-06",223
"6.98","39040.25","2020-04-06",223
"4.99","39045.24","2020-04-06",225
"4.99","39050.23","2020-04-06",226
"5.99","39056.22","2020-04-06",227
"17.96","39074.18","2020-04-06",228
"17.96","39074.18","2020-04-06",228
"17.96","39074.18","2020-04-06",228
"17.96","39074.18","2020-04-06",228
"12.98","39087.16","2020-04-06",231
"12.98","39087.16","2020-04-06",231
"2.99","39090.15","2020-04-06",233
"9.98","39100.13","2020-04-06",235
"9.98","39100.13","2020-04-06",235
"5.98","39106.11","2020-04-06",236
"5.98","39106.11","2020-04-06",236
"6.98","39113.09","2020-04-06",239
"6.98","39113.09","2020-04-06",239
"0.99","39114.08","2020-04-06",241
"5.98","39120.06","2020-04-06",242
"5.98","39120.06","2020-04-06",242
"5.99","39126.05","2020-04-06",243
"2.99","39129.04","2020-04-06",245
"0.99","39130.03","2020-04-06",248
"4.99","39135.02","2020-04-06",250
"4.99","39140.01","2020-04-06",251
"7.99","39148.00","2020-04-06",253
"4.99","39152.99","2020-04-06",254
"5.98","39158.97","2020-04-06",262
"5.98","39158.97","2020-04-06",262
"7.98","39166.95","2020-04-06",263
"7.98","39166.95","2020-04-06",263
"6.99","39173.94","2020-04-06",264
"2.99","39176.93","2020-04-06",265
"0.99","39177.92","2020-04-06",266
"2.99","39180.91","2020-04-06",267
"4.99","39185.90","2020-04-06",268
"3.99","39189.89","2020-04-06",270
"1.99","39191.88","2020-04-06",271
"2.99","39194.87","2020-04-06",273
"5.99","39200.86","2020-04-06",274
"2.99","39203.85","2020-04-06",276
"8.98","39212.83","2020-04-06",277
"8.98","39212.83","2020-04-06",277
"2.99","39215.82","2020-04-06",278
"5.98","39221.80","2020-04-06",282
"5.98","39221.80","2020-04-06",282
"17.96","39239.76","2020-04-06",283
"17.96","39239.76","2020-04-06",283
"17.96","39239.76","2020-04-06",283
"17.96","39239.76","2020-04-06",283
"0.99","39240.75","2020-04-06",284
"8.98","39249.73","2020-04-06",286
"8.98","39249.73","2020-04-06",286
"2.99","39252.72","2020-04-06",289
"4.99","39257.71","2020-04-06",291
"0.99","39258.70","2020-04-06",292
"3.99","39262.69","2020-04-06",293
"4.99","39267.68","2020-04-06",294
"11.98","39279.66","2020-04-06",295
"11.98","39279.66","2020-04-06",295
"10.98","39290.64","2020-04-06",296
"10.98","39290.64","2020-04-06",296
"0.99","39291.63","2020-04-06",297
"3.98","39295.61","2020-04-06",298
"3.98","39295.61","2020-04-06",298
"0.99","39296.60","2020-04-06",299
"0.99","39297.59","2020-04-06",300
"6.99","39304.58","2020-04-06",306
"12.98","39317.56","2020-04-06",309
"12.98","39317.56","2020-04-06",309
"10.99","39328.55","2020-04-06",310
"4.98","39333.53","2020-04-06",312
"4.98","39333.53","2020-04-06",312
"4.97","39338.50","2020-04-06",314
"4.97","39338.50","2020-04-06",314
"4.97","39338.50","2020-04-06",314
"4.99","39343.49","2020-04-06",318
"5.98","39349.47","2020-04-06",320
"5.98","39349.47","2020-04-06",320
"10.98","39360.45","2020-04-06",321
"10.98","39360.45","2020-04-06",321
"7.97","39368.42","2020-04-06",322
"7.97","39368.42","2020-04-06",322
"7.97","39368.42","2020-04-06",322
"6.99","39375.41","2020-04-06",323
"0.99","39376.40","2020-04-06",326
"10.97","39387.37","2020-04-06",330
"10.97","39387.37","2020-04-06",330
"10.97","39387.37","2020-04-06",330
"18.97","39406.34","2020-04-06",331
"18.97","39406.34","2020-04-06",331
"18.97","39406.34","2020-04-06",331
"4.99","39411.33","2020-04-06",334
"0.99","39412.32","2020-04-06",335
"5.99","39418.31","2020-04-06",337
"3.98","39422.29","2020-04-06",338
"3.98","39422.29","2020-04-06",338
"2.99","39425.28","2020-04-06",339
"5.98","39431.26","2020-04-06",347
"5.98","39431.26","2020-04-06",347
"9.98","39441.24","2020-04-06",348
"9.98","39441.24","2020-04-06",348
"3.99","39445.23","2020-04-06",349
"6.98","39452.21","2020-04-06",350
"6.98","39452.21","2020-04-06",350
"2.99","39455.20","2020-04-06",351
"2.99","39458.19","2020-04-06",354
"12.98","39471.17","2020-04-06",355
"12.98","39471.17","2020-04-06",355
"6.99","39478.16","2020-04-06",356
"3.99","39482.15","2020-04-06",357
"5.98","39488.13","2020-04-06",358
"5.98","39488.13","2020-04-06",358
"3.99","39492.12","2020-04-06",363
"4.99","39497.11","2020-04-06",364
"7.98","39505.09","2020-04-06",366
"7.98","39505.09","2020-04-06",366
"4.99","39510.08","2020-04-06",368
"9.98","39520.06","2020-04-06",369
"9.98","39520.06","2020-04-06",369
"7.98","39528.04","2020-04-06",373
"7.98","39528.04","2020-04-06",373
"1.99","39530.03","2020-04-06",374
"2.99","39533.02","2020-04-06",376
"2.99","39536.01","2020-04-06",377
"4.99","39541.00","2020-04-06",378
"4.99","39545.99","2020-04-06",379
"7.98","39553.97","2020-04-06",380
"7.98","39553.97","2020-04-06",380
"0.99","39554.96","2020-04-06",381
"3.99","39558.95","2020-04-06",382
"8.99","39567.94","2020-04-06",385
"6.99","39574.93","2020-04-06",386
"0.99","39575.92","2020-04-06",389
"2.99","39578.91","2020-04-06",392
"7.98","39586.89","2020-04-06",394
"7.98","39586.89","2020-04-06",394
"0.99","39587.88","2020-04-06",395
"6.99","39594.87","2020-04-06",396
"5.99","39600.86","2020-04-06",397
"16.97","39617.83","2020-04-06",402
"16.97","39617.83","2020-04-06",402
"16.97","39617.83","2020-04-06",402
"10.98","39628.81","2020-04-06",403
"10.98","39628.81","2020-04-06",403
"2.99","39631.80","2020-04-06",404
"5.99","39637.79","2020-04-06",409
"2.99","39640.78","2020-04-06",411
"0.99","39641.77","2020-04-06",412
"4.99","39646.76","2020-04-06",413
"6.98","39653.74","2020-04-06",416
"6.98","39653.74","2020-04-06",416
"0.99","39654.73","2020-04-06",418
"5.98","39660.71","2020-04-06",419
"5.98","39660.71","2020-04-06",419
"13.98","39674.69","2020-04-06",421
"13.98","39674.69","2020-04-06",421
"4.99","39679.68","2020-04-06",422
"0.99","39680.67","2020-04-06",424
"4.99","39685.66","2020-04-06",425
"8.98","39694.64","2020-04-06",428
"8.98","39694.64","2020-04-06",428
"9.98","39704.62","2020-04-06",435
"9.98","39704.62","2020-04-06",435
"1.99","39706.61","2020-04-06",436
"4.99","39711.60","2020-04-06",437
"5.99","39717.59","2020-04-06",439
"3.98","39721.57","2020-04-06",441
"3.98","39721.57","2020-04-06",441
"7.98","39729.55","2020-04-06",442
"7.98","39729.55","2020-04-06",442
"5.99","39735.54","2020-04-06",443
"5.98","39741.52","2020-04-06",444
"5.98","39741.52","2020-04-06",444
"0.99","39742.51","2020-04-06",449
"3.99","39746.50","2020-04-06",450
"4.99","39751.49","2020-04-06",451
"13.97","39765.46","2020-04-06",452
"13.97","39765.46","2020-04-06",452
"13.97","39765.46","2020-04-06",452
"0.99","39766.45","2020-04-06",453
"7.99","39774.44","2020-04-06",454
"10.98","39785.42","2020-04-06",456
"10.98","39785.42","2020-04-06",456
"2.99","39788.41","2020-04-06",459
"4.99","39793.40","2020-04-06",460
"0.99","39794.39","2020-04-06",461
"4.99","39799.38","2020-04-06",464
"8.98","39808.36","2020-04-06",468
"8.98","39808.36","2020-04-06",468
"15.98","39824.34","2020-04-06",469
"15.98","39824.34","2020-04-06",469
"15.97","39840.31","2020-04-06",470
"15.97","39840.31","2020-04-06",470
"15.97","39840.31","2020-04-06",470
"0.99","39841.30","2020-04-06",471
"6.99","39848.29","2020-04-06",472
"4.99","39853.28","2020-04-06",474
"7.99","39861.27","2020-04-06",476
"4.99","39866.26","2020-04-06",478
"7.98","39874.24","2020-04-06",479
"7.98","39874.24","2020-04-06",479
"7.99","39882.23","2020-04-06",480
"0.99","39883.22","2020-04-06",481
"2.99","39886.21","2020-04-06",482
"4.99","39891.20","2020-04-06",483
"3.97","39895.17","2020-04-06",485
"3.97","39895.17","2020-04-06",485
"3.97","39895.17","2020-04-06",485
"4.99","39900.16","2020-04-06",486
"2.99","39903.15","2020-04-06",489
"4.99","39908.14","2020-04-06",490
"10.98","39919.12","2020-04-06",493
"10.98","39919.12","2020-04-06",493
"4.97","39924.09","2020-04-06",494
"4.97","39924.09","2020-04-06",494
"4.97","39924.09","2020-04-06",494
"3.99","39928.08","2020-04-06",496
"2.99","39931.07","2020-04-06",497
"3.98","39935.05","2020-04-06",498
"3.98","39935.05","2020-04-06",498
"4.99","39940.04","2020-04-06",499
"4.99","39945.03","2020-04-06",500
"13.98","39959.01","2020-04-06",501
"13.98","39959.01","2020-04-06",501
"2.99","39962.00","2020-04-06",502
"16.98","39978.98","2020-04-06",504
"16.98","39978.98","2020-04-06",504
"7.98","39986.96","2020-04-06",507
"7.98","39986.96","2020-04-06",507
"2.99","39989.95","2020-04-06",510
"5.98","39995.93","2020-04-06",511
"5.98","39995.93","2020-04-06",511
"0.99","39996.92","2020-04-06",513
"8.98","40005.90","2020-04-06",514
"8.98","40005.90","2020-04-06",514
"0.99","40006.89","2020-04-06",515
"0.99","40007.88","2020-04-06",518
"12.98","40020.86","2020-04-06",520
"12.98","40020.86","2020-04-06",520
"0.99","40021.85","2020-04-06",522
"7.98","40029.83","2020-04-06",526
"7.98","40029.83","2020-04-06",526
"5.98","40035.81","2020-04-06",528
"5.98","40035.81","2020-04-06",528
"7.98","40043.79","2020-04-06",530
"7.98","40043.79","2020-04-06",530
"5.99","40049.78","2020-04-06",531
"2.99","40052.77","2020-04-06",534
"5.98","40058.75","2020-04-06",536
"5.98","40058.75","2020-04-06",536
"1.98","40060.73","2020-04-06",537
"1.98","40060.73","2020-04-06",537
"4.99","40065.72","2020-04-06",538
"8.99","40074.71","2020-04-06",545
"4.99","40079.70","2020-04-06",546
"9.98","40089.68","2020-04-06",547
"9.98","40089.68","2020-04-06",547
"5.98","40095.66","2020-04-06",548
"5.98","40095.66","2020-04-06",548
"7.98","40103.64","2020-04-06",549
"7.98","40103.64","2020-04-06",549
"24.95","40128.59","2020-04-06",553
"24.95","40128.59","2020-04-06",553
"24.95","40128.59","2020-04-06",553
"24.95","40128.59","2020-04-06",553
"24.95","40128.59","2020-04-06",553
"9.99","40138.58","2020-04-06",558
"5.99","40144.57","2020-04-06",559
"3.98","40148.55","2020-04-06",565
"3.98","40148.55","2020-04-06",565
"4.99","40153.54","2020-04-06",566
"5.99","40159.53","2020-04-06",567
"2.99","40162.52","2020-04-06",571
"3.98","40166.50","2020-04-06",573
"3.98","40166.50","2020-04-06",573
"7.99","40174.49","2020-04-06",574
"6.99","40181.48","2020-04-06",575
"5.98","40187.46","2020-04-06",576
"5.98","40187.46","2020-04-06",576
"8.98","40196.44","2020-04-06",577
"8.98","40196.44","2020-04-06",577
"3.98","40200.42","2020-04-06",580
"3.98","40200.42","2020-04-06",580
"0.99","40201.41","2020-04-06",582
"7.98","40209.39","2020-04-06",583
"7.98","40209.39","2020-04-06",583
"10.98","40220.37","2020-04-06",584
"10.98","40220.37","2020-04-06",584
"11.98","40232.35","2020-04-06",586
"11.98","40232.35","2020-04-06",586
"2.99","40235.34","2020-04-06",587
"4.99","40240.33","2020-04-06",588
"0.99","40241.32","2020-04-06",591
"2.99","40244.31","2020-04-06",592
"2.99","40247.30","2020-04-06",593
"5.98","40253.28","2020-04-06",594
"5.98","40253.28","2020-04-06",594
"9.99","40263.27","2020-04-06",595
"0.99","40264.26","2020-04-06",598
"4.99","40269.25","2020-04-07",3
"3.98","40273.23","2020-04-07",6
"3.98","40273.23","2020-04-07",6
"2.99","40276.22","2020-04-07",7
"3.98","40280.20","2020-04-07",8
"3.98","40280.20","2020-04-07",8
"6.98","40287.18","2020-04-07",10
"6.98","40287.18","2020-04-07",10
"2.99","40290.17","2020-04-07",13
"5.99","40296.16","2020-04-07",15
"6.98","40303.14","2020-04-07",16
"6.98","40303.14","2020-04-07",16
"3.99","40307.13","2020-04-07",20
"2.99","40310.12","2020-04-07",22
"2.99","40313.11","2020-04-07",24
"3.98","40317.09","2020-04-07",25
"3.98","40317.09","2020-04-07",25
"12.97","40330.06","2020-04-07",26
"12.97","40330.06","2020-04-07",26
"12.97","40330.06","2020-04-07",26
"0.99","40331.05","2020-04-07",27
"7.98","40339.03","2020-04-07",29
"7.98","40339.03","2020-04-07",29
"4.99","40344.02","2020-04-07",30
"11.98","40356.00","2020-04-07",31
"11.98","40356.00","2020-04-07",31
"5.99","40361.99","2020-04-07",33
"4.99","40366.98","2020-04-07",35
"0.99","40367.97","2020-04-07",36
"12.97","40380.94","2020-04-07",38
"12.97","40380.94","2020-04-07",38
"12.97","40380.94","2020-04-07",38
"9.99","40390.93","2020-04-07",41
"0.99","40391.92","2020-04-07",44
"5.99","40397.91","2020-04-07",47
"2.99","40400.90","2020-04-07",48
"2.99","40403.89","2020-04-07",50
"1.99","40405.88","2020-04-07",52
"3.99","40409.87","2020-04-07",56
"4.99","40414.86","2020-04-07",57
"4.99","40419.85","2020-04-07",58
"7.98","40427.83","2020-04-07",59
"7.98","40427.83","2020-04-07",59
"4.99","40432.82","2020-04-07",62
"5.98","40438.80","2020-04-07",64
"5.98","40438.80","2020-04-07",64
"4.99","40443.79","2020-04-07",65
"14.97","40458.76","2020-04-07",66
"14.97","40458.76","2020-04-07",66
"14.97","40458.76","2020-04-07",66
"4.99","40463.75","2020-04-07",67
"0.99","40464.74","2020-04-07",69
"0.99","40465.73","2020-04-07",70
"2.99","40468.72","2020-04-07",73
"2.99","40471.71","2020-04-07",75
"4.99","40476.70","2020-04-07",76
"5.99","40482.69","2020-04-07",78
"4.99","40487.68","2020-04-07",79
"12.98","40500.66","2020-04-07",80
"12.98","40500.66","2020-04-07",80
"6.99","40507.65","2020-04-07",84
"7.98","40515.63","2020-04-07",86
"7.98","40515.63","2020-04-07",86
"4.99","40520.62","2020-04-07",89
"4.99","40525.61","2020-04-07",90
"12.97","40538.58","2020-04-07",91
"12.97","40538.58","2020-04-07",91
"12.97","40538.58","2020-04-07",91
"2.99","40541.57","2020-04-07",92
"9.98","40551.55","2020-04-07",94
"9.98","40551.55","2020-04-07",94
"4.99","40556.54","2020-04-07",95
"4.99","40561.53","2020-04-07",97
"7.98","40569.51","2020-04-07",99
"7.98","40569.51","2020-04-07",99
"2.99","40572.50","2020-04-07",100
"6.99","40579.49","2020-04-07",102
"11.97","40591.46","2020-04-07",103
"11.97","40591.46","2020-04-07",103
"11.97","40591.46","2020-04-07",103
"4.99","40596.45","2020-04-07",104
"7.98","40604.43","2020-04-07",106
"7.98","40604.43","2020-04-07",106
"4.98","40609.41","2020-04-07",108
"4.98","40609.41","2020-04-07",108
"2.99","40612.40","2020-04-07",110
"15.97","40628.37","2020-04-07",111
"15.97","40628.37","2020-04-07",111
"15.97","40628.37","2020-04-07",111
"2.99","40631.36","2020-04-07",113
"0.99","40632.35","2020-04-07",114
"3.98","40636.33","2020-04-07",116
"3.98","40636.33","2020-04-07",116
"10.97","40647.30","2020-04-07",120
"10.97","40647.30","2020-04-07",120
"10.97","40647.30","2020-04-07",120
"12.98","40660.28","2020-04-07",122
"12.98","40660.28","2020-04-07",122
"7.99","40668.27","2020-04-07",124
"5.99","40674.26","2020-04-07",128
"3.98","40678.24","2020-04-07",129
"3.98","40678.24","2020-04-07",129
"4.99","40683.23","2020-04-07",130
"4.99","40688.22","2020-04-07",132
"0.99","40689.21","2020-04-07",135
"6.99","40696.20","2020-04-07",137
"2.98","40699.18","2020-04-07",141
"2.98","40699.18","2020-04-07",141
"8.98","40708.16","2020-04-07",143
"8.98","40708.16","2020-04-07",143
"13.98","40722.14","2020-04-07",145
"13.98","40722.14","2020-04-07",145
"2.99","40725.13","2020-04-07",147
"0.99","40726.12","2020-04-07",148
"6.99","40733.11","2020-04-07",149
"6.99","40740.10","2020-04-07",150
"2.99","40743.09","2020-04-07",151
"6.98","40750.07","2020-04-07",153
"6.98","40750.07","2020-04-07",153
"7.98","40758.05","2020-04-07",154
"7.98","40758.05","2020-04-07",154
"5.99","40764.04","2020-04-07",157
"8.99","40773.03","2020-04-07",158
"4.99","40778.02","2020-04-07",159
"12.97","40790.99","2020-04-07",161
"12.97","40790.99","2020-04-07",161
"12.97","40790.99","2020-04-07",161
"1.99","40792.98","2020-04-07",163
"0.99","40793.97","2020-04-07",165
"6.99","40800.96","2020-04-07",166
"11.98","40812.94","2020-04-07",168
"11.98","40812.94","2020-04-07",168
"4.99","40817.93","2020-04-07",170
"5.99","40823.92","2020-04-07",175
